RequirementId;CaseId;DocumentId;PdfViewUrl;PdfOpenLinkSv;PdfOpenLinkEn;ProjectId;KravkallaTyp;Kravkategori;Kravsubkategori;KravtextCitat;TolkadKravtext;Kravniva;RattsligHanvisning;Tidsfrist;Kontrollfrekvens;SanktionEllerKonsekvens;UtlosandeVillkor;Avfallsslag;EWC;MaxMangdTon;MaxLagringstid;KopplingKonstruktion;KopplingLakvatten;KopplingKontrollprogram;KopplingRisk;Mallavsnitt;KommunBlankettFalt;BilagaSomStods;MinimikravJaNej;KommunspecifiktJaNej;StatusIAnmalan;Kommentar;Kodningssakerhet;Verifieringsstatus;VerifieradJaNej;VerifieradAv;VerifieradDatum;Feltyp;ValideringsKommentar
KRAV-AUTO-001961;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1780000;cmm4yunnf00v2cuqwy7slxvjp;http://localhost:8787/api/admin/requirements/documents/cmm4yunnf00v2cuqwy7slxvjp/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunnf00v2cuqwy7slxvjp/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunnf00v2cuqwy7slxvjp/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;LagringsvolymTid;Maxmangd;Redovisning av typ och mängd inkommande avfall ska ske på tillsynsmyndighetens begäran.;Redovisning av typ och mängd inkommande avfall ska ske på tillsynsmyndighetens begäran.;SKA;FMH;;;;Alltid;;212000;;;Nej;Nej;Nej;Nej;4;Avfallsmangder och lagringstid;Avfallsforteckning;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001962;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1780000;cmm4yunn000uncuqwwtdlhqur;http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;DagvattenLakvatten;Uppsamling;Flöden, utsläppspunkter, uppskattade vattenföroreningsmängder Beskrivning av luftflöden, utsläppspunkter, uppskattade luftföroreningsmängder Beskrivning av reningsmetod för vatten Beskrivning av reningsmetod för luft Avfallstyp/-er, mängd avfall/år och transportör/-er av avfall Avgift betalas enligt av kommunen fastställd taxa.;Flöden, utsläppspunkter, uppskattade vattenföroreningsmängder Beskrivning av luftflöden, utsläppspunkter, uppskattade luftföroreningsmängder Beskrivning av reningsmetod för vatten Beskrivning av reningsmetod för luft Avfallstyp/-er, mängd avfall/år och transportör/-er av avfall Avgift betalas enligt av kommunen faststä;SKA;;;;;Vid nederbord och avrinning;;;;;Nej;Ja;Ja;Nej;6;Lakvattenhantering;Flodesschema dagvatten-lakvatten;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001963;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1780000;cmm4yunn000uncuqwwtdlhqur;http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunn000uncuqwwtdlhqur/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;LagringsvolymTid;Maxmangd;Ett av facken förses med väggar och tak (papp/kartong) för att skyddas mot nederbörd.;Ett av facken förses med väggar och tak (papp/kartong) för att skyddas mot nederbörd.;BOR;;;;;Alltid;;;;;Nej;Nej;Nej;Nej;4;Avfallsmangder och lagringstid;Avfallsforteckning;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001964;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1790000;cmm4yunmq00ubcuqw5d8j7ni1;http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;DagvattenLakvatten;Uppsamling;I egenkontrollprogrammet ska rutiner för regelbunden kontroll av dagvattenhanteringens syfte och funktion finnas.;I egenkontrollprogrammet ska rutiner för regelbunden kontroll av dagvattenhanteringens syfte och funktion finnas.;SKA;FMH;;;;Vid nederbord och avrinning;;212000;;;Nej;Ja;Ja;Nej;6;Lakvattenhantering;Flodesschema dagvatten-lakvatten;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001965;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1790000;cmm4yunmq00ubcuqw5d8j7ni1;http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;MiljopaverkanForsiktighet;Skyddsatgarder;Hanteringen av matavfall skall ske inne i byggnaden och enbart när omlastningen pågar får ena sidan vara öppen.;Hanteringen av matavfall skall ske inne i byggnaden och enbart när omlastningen pågar får ena sidan vara öppen.;SKA;FMH;;;;Alltid;;212000;;;Nej;Nej;Nej;Nej;10;Miljopaverkan och forsiktighetsmatt;Miljo-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001966;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B1790000;cmm4yunmq00ubcuqw5d8j7ni1;http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunmq00ubcuqw5d8j7ni1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;LagringsvolymTid;Maxmangd;Redovisning av typ och mängd inkommande avfall ska ske på tillsynsmyndighetens begäran.;Redovisning av typ och mängd inkommande avfall ska ske på tillsynsmyndighetens begäran.;SKA;FMH;;;;Alltid;;212000;;;Nej;Nej;Nej;Nej;4;Avfallsmangder och lagringstid;Avfallsforteckning;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001967;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunma00ttcuqwanbvb8ob;http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;Riskhantering;Riskkontroll;Förvaring ska ske utan åtkomst för obehöriga, utan risk för påkörning och skyddat från nederbörd.;Förvaring ska ske utan åtkomst för obehöriga, utan risk för påkörning och skyddat från nederbörd.;SKA;;;;;Vid risk for incident;;52 0140;;;Nej;Nej;Ja;Ja;8;Riskhantering;Risk-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001968;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunma00ttcuqwanbvb8ob;http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;Ytkonstruktion;Tat yta;Kemikalier ska förvaras inlåsta och i spillsäker invallning som rymmer hela volymen av den största behållaren plus 10 procent av resterande behållares volym.;Kemikalier ska förvaras inlåsta och i spillsäker invallning som rymmer hela volymen av den största behållaren plus 10 procent av resterande behållares volym.;SKA;;;;;Vid mellanlagring av avfall;;52 0140;;;Ja;Nej;Nej;Nej;5;Teknisk beskrivning av platta;Teknisk ritning platta;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001969;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunma00ttcuqwanbvb8ob;http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunma00ttcuqwanbvb8ob/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;MiljopaverkanForsiktighet;Skyddsatgarder;Avfallet som lagras ska begränsas till avfallskod 17 03 02 d.v.s.;Avfallet som lagras ska begränsas till avfallskod 17 03 02 d.v.s.;SKA;;;;;Alltid;;17 03 02;;;Nej;Nej;Nej;Nej;10;Miljopaverkan och forsiktighetsmatt;Miljo-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001970;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunm700tqcuqwt5cesl4s;http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;DagvattenLakvatten;Uppsamling;Fenol i lakvatten från kolonn var ej påvisbart med detektionsgräns av ca 1 μg/l.4 Eftersom inte asfalt som innehåller stenkolstjära avses att hanteras på ytan är risken för att asfalt ska laka förorenande ämnen minimal.;Fenol i lakvatten från kolonn var ej påvisbart med detektionsgräns av ca 1 μg/l.4 Eftersom inte asfalt som innehåller stenkolstjära avses att hanteras på ytan är risken för att asfalt ska laka förorenande ämnen minimal.;SKA;;;;;Vid nederbord och avrinning;;;;;Nej;Ja;Ja;Nej;6;Lakvattenhantering;Flodesschema dagvatten-lakvatten;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001971;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunm700tqcuqwt5cesl4s;http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;MiljopaverkanForsiktighet;Skyddsatgarder;För att det ska vara möjligt att öka återvinningen av asfalt samt att följa mål och riktlinjer måste myndigheters beslut följa med utvecklingen så att insamling och återvinning av avfall kan främjas.;För att det ska vara möjligt att öka återvinningen av asfalt samt att följa mål och riktlinjer måste myndigheters beslut följa med utvecklingen så att insamling och återvinning av avfall kan främjas.;SKA;;;;;Alltid;;;;;Nej;Nej;Nej;Nej;10;Miljopaverkan och forsiktighetsmatt;Miljo-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001972;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunm700tqcuqwt5cesl4s;http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm700tqcuqwt5cesl4s/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;Ytkonstruktion;Tat yta;Bygg- och miljönämnden Tranås Datum: 2025-12-04 Dnr: M-2025-911-1 -- 7 of 13 -- 8(13) Ytan där asfalt ska lagras innan borttransport för återvinning uppgår till ca 1000 m2 vilket medför en lagringsvolym vid ett enskilt tillfälle om max 100 ton asfalt.;Bygg- och miljönämnden Tranås Datum: 2025-12-04 Dnr: M-2025-911-1 -- 7 of 13 -- 8(13) Ytan där asfalt ska lagras innan borttransport för återvinning uppgår till ca 1000 m2 vilket medför en lagringsvolym vid ett enskilt tillfälle om max 100 ton asfalt.;SKA;;2025-12-04;;;Vid mellanlagring av avfall;;;100;;Ja;Nej;Nej;Nej;5;Teknisk beskrivning av platta;Teknisk ritning platta;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001973;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunm400tncuqwxqf3017c;http://localhost:8787/api/admin/requirements/documents/cmm4yunm400tncuqwxqf3017c/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm400tncuqwxqf3017c/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunm400tncuqwxqf3017c/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;Riskhantering;Riskkontroll;Utlakning av PAH:er från fräsmassorna riskerar att påverka Svartån kemiska status negativt.;Utlakning av PAH:er från fräsmassorna riskerar att påverka Svartån kemiska status negativt.;SKA;Miljobalken;;;;Vid risk for incident;;52 0140;;;Nej;Nej;Ja;Ja;8;Riskhantering;Risk-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001974;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunly00thcuqwma4a6be2;http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;DagvattenLakvatten;Uppsamling;Det finns inget villkor som reglerar användningen av den aktuella ytan eller dagvattenhanteringen.;Det finns inget villkor som reglerar användningen av den aktuella ytan eller dagvattenhanteringen.;INFO;Miljobalken;;;;Vid nederbord och avrinning;;52 0140;;;Nej;Ja;Ja;Nej;6;Lakvattenhantering;Flodesschema dagvatten-lakvatten;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001975;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunly00thcuqwma4a6be2;http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;Riskhantering;Riskkontroll;Utlakning av PAH:er från fräsmassorna riskerar att påverka Svartån kemiska status negativt.;Utlakning av PAH:er från fräsmassorna riskerar att påverka Svartån kemiska status negativt.;SKA;Miljobalken;;;;Vid risk for incident;;52 0140;;;Nej;Nej;Ja;Ja;8;Riskhantering;Risk-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001976;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17A0000;cmm4yunly00thcuqwma4a6be2;http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunly00thcuqwma4a6be2/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Beslutsvillkor;TransportLogistik;Transportvagar;Beläggningssäsongen pågår främst under april till december och det lagrade avfallet kommer att transporteras bort till asfaltsverk senast i december varje år.;Beläggningssäsongen pågår främst under april till december och det lagrade avfallet kommer att transporteras bort till asfaltsverk senast i december varje år.;BOR;Miljobalken;senast i december varje ar;;;Vid transporter;;52 0140;;;Nej;Nej;Nej;Ja;9;Transporter och logistik;Trafikplan;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;HIGH;AUTO;Nej;;;;
KRAV-AUTO-001977;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17B0000;cmm4yunls00tbcuqwdvin6pe1;http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;Riskhantering;Riskkontroll;Förvaring ska ske utan åtkomst för obehöriga, utan risk för påkörning och skyddat från nederbörd.;Förvaring ska ske utan åtkomst för obehöriga, utan risk för påkörning och skyddat från nederbörd.;SKA;;;;;Vid risk for incident;;52 0140;;;Nej;Nej;Ja;Ja;8;Riskhantering;Risk-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001978;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17B0000;cmm4yunls00tbcuqwdvin6pe1;http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;Ytkonstruktion;Tat yta;Kemikalier ska förvaras inlåsta och i spillsäker invallning som rymmer hela volymen av den största behållaren plus 10 procent av resterande behållares volym.;Kemikalier ska förvaras inlåsta och i spillsäker invallning som rymmer hela volymen av den största behållaren plus 10 procent av resterande behållares volym.;SKA;;;;;Vid mellanlagring av avfall;;52 0140;;;Ja;Nej;Nej;Nej;5;Teknisk beskrivning av platta;Teknisk ritning platta;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001979;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17B0000;cmm4yunls00tbcuqwdvin6pe1;http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunls00tbcuqwdvin6pe1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Kompletteringskrav;MiljopaverkanForsiktighet;Skyddsatgarder;Avfallet som lagras ska begränsas till avfallskod 17 03 02 d.v.s.;Avfallet som lagras ska begränsas till avfallskod 17 03 02 d.v.s.;SKA;;;;;Alltid;;17 03 02;;;Nej;Nej;Nej;Nej;10;Miljopaverkan och forsiktighetsmatt;Miljo-PM;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
KRAV-AUTO-001980;ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087B17B0000;cmm4yunlp00t8cuqwj856u0xu;http://localhost:8787/api/admin/requirements/documents/cmm4yunlp00t8cuqwj856u0xu/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunlp00t8cuqwj856u0xu/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yunlp00t8cuqwj856u0xu/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;Informationskrav;DagvattenLakvatten;Uppsamling;Fenol i lakvatten från kolonn var ej påvisbart med detektionsgräns av ca 1 μg/l.4 Eftersom inte asfalt som innehåller stenkolstjära avses att hanteras på ytan är risken för att asfalt ska laka förorenande ämnen minimal.;Fenol i lakvatten från kolonn var ej påvisbart med detektionsgräns av ca 1 μg/l.4 Eftersom inte asfalt som innehåller stenkolstjära avses att hanteras på ytan är risken för att asfalt ska laka förorenande ämnen minimal.;SKA;;;;;Vid nederbord och avrinning;;;;;Nej;Ja;Ja;Nej;6;Lakvattenhantering;Flodesschema dagvatten-lakvatten;Nej;Nej;Ej behandlad;AUTO_GENERERAD. Verifiera citat mot kallfil.;MEDIUM;AUTO;Nej;;;;
